file,subject,label,label_binary,task_name,repeat,received_at,trigger_ts,num_samples,pre_samples,reason
not_fall/lying/S01_lying_009.csv,S01,not_fall,0,lying,9,1780730917,318132,320,160,suspected_fall_peak2.23_az1.06_maxGyro313.9_thetaSwing83.0
not_fall/lying/S01_lying_010.csv,S01,not_fall,0,lying,10,1780730921,322418,320,160,suspected_fall_peak1.18_az0.36_maxGyro229.9_thetaSwing56.3
not_fall/lying/S01_lying_011.csv,S01,not_fall,0,lying,11,1780730930,330721,320,160,suspected_fall_peak2.06_az1.00_maxGyro169.6_thetaSwing39.5
not_fall/lying/S01_lying_012.csv,S01,not_fall,0,lying,12,1780730934,335341,320,160,suspected_fall_peak2.09_az1.16_maxGyro276.4_thetaSwing35.2
not_fall/lying/S01_lying_013.csv,S01,not_fall,0,lying,13,1780730948,348950,320,160,suspected_fall_peak1.93_az0.84_maxGyro347.3_thetaSwing72.2
not_fall/lying/S01_lying_014.csv,S01,not_fall,0,lying,14,1780730958,358816,320,160,suspected_fall_peak1.74_az0.01_maxGyro323.8_thetaSwing58.9
not_fall/lying/S01_lying_015.csv,S01,not_fall,0,lying,15,1780730961,362574,320,160,suspected_fall_peak1.26_az0.43_maxGyro112.3_thetaSwing38.7
not_fall/lying/S01_lying_016.csv,S01,not_fall,0,lying,16,1780730973,374254,320,160,suspected_fall_peak1.56_az0.00_maxGyro135.0_thetaSwing23.5
not_fall/stand_up/S01_stand_up_024.csv,S01,not_fall,0,stand_up,24,1780730979,380340,320,160,suspected_fall_peak2.83_az0.07_maxGyro551.7_thetaSwing54.8
not_fall/lying/S01_lying_017.csv,S01,not_fall,0,lying,17,1780730983,384488,320,160,suspected_fall_peak1.31_az0.50_maxGyro171.4_thetaSwing60.3
not_fall/arm_swing/S01_arm_swing_011.csv,S01,not_fall,0,arm_swing,11,1780730989,390274,320,160,suspected_fall_peak1.89_az0.42_maxGyro72.0_thetaSwing33.2
not_fall/arm_swing/S01_arm_swing_012.csv,S01,not_fall,0,arm_swing,12,1780731002,403564,320,160,suspected_fall_peak2.40_az0.80_maxGyro292.4_thetaSwing32.1
not_fall/stand_up/S01_stand_up_025.csv,S01,not_fall,0,stand_up,25,1780731014,414933,320,160,suspected_fall_peak1.21_az0.42_maxGyro149.5_thetaSwing66.4
not_fall/lying/S01_lying_018.csv,S01,not_fall,0,lying,18,1780731020,420853,320,160,suspected_fall_peak1.51_az0.23_maxGyro143.0_thetaSwing72.5
not_fall/stand_up/S01_stand_up_026.csv,S01,not_fall,0,stand_up,26,1780731026,426802,320,160,suspected_fall_peak1.80_az0.02_maxGyro159.7_thetaSwing44.3
not_fall/sit_down/S01_sit_down_025.csv,S01,not_fall,0,sit_down,25,1780731030,430873,320,160,suspected_fall_peak1.69_az0.36_maxGyro104.6_thetaSwing20.5
not_fall/stand_up/S01_stand_up_027.csv,S01,not_fall,0,stand_up,27,1780731034,435609,320,160,suspected_fall_peak1.74_az0.51_maxGyro253.9_thetaSwing24.2
not_fall/lying/S01_lying_019.csv,S01,not_fall,0,lying,19,1780731039,440645,320,160,suspected_fall_peak1.85_az0.73_maxGyro259.9_thetaSwing40.7
not_fall/stand_up/S01_stand_up_028.csv,S01,not_fall,0,stand_up,28,1780731045,445751,320,160,suspected_fall_peak1.80_az0.20_maxGyro310.9_thetaSwing71.5
not_fall/run/S01_run_023.csv,S01,not_fall,0,run,23,1780731049,449907,320,160,suspected_fall_peak2.21_az0.38_maxGyro142.4_thetaSwing41.7
not_fall/bend/S01_bend_006.csv,S01,not_fall,0,bend,6,1780731059,460285,320,160,suspected_fall_peak1.74_az0.74_maxGyro136.3_thetaSwing35.1
not_fall/device_bump/S01_device_bump_001.csv,S01,not_fall,0,device_bump,1,1780731083,484003,320,160,suspected_fall_peak1.79_az0.04_maxGyro167.1_thetaSwing19.3
not_fall/device_bump/S01_device_bump_002.csv,S01,not_fall,0,device_bump,2,1780731100,501572,320,160,suspected_fall_peak1.67_az0.24_maxGyro141.7_thetaSwing18.8
not_fall/device_bump/S01_device_bump_003.csv,S01,not_fall,0,device_bump,3,1780731115,516348,320,160,suspected_fall_peak2.74_az0.53_maxGyro329.9_thetaSwing38.9
not_fall/device_bump/S01_device_bump_004.csv,S01,not_fall,0,device_bump,4,1780731123,524231,320,160,suspected_fall_peak2.75_az0.10_maxGyro551.7_thetaSwing53.7
not_fall/device_bump/S01_device_bump_005.csv,S01,not_fall,0,device_bump,5,1780731128,528737,320,160,suspected_fall_peak2.46_az0.13_maxGyro139.0_thetaSwing39.9
not_fall/device_bump/S01_device_bump_006.csv,S01,not_fall,0,device_bump,6,1780731133,534074,320,160,suspected_fall_peak2.32_az0.08_maxGyro222.0_thetaSwing47.5
not_fall/device_bump/S01_device_bump_007.csv,S01,not_fall,0,device_bump,7,1780731148,549683,320,160,suspected_fall_peak1.75_az0.15_maxGyro98.7_thetaSwing15.6
fall/backward_fall/S01_backward_fall_001.csv,S01,fall,1,backward_fall,1,1780731180,581661,320,160,suspected_fall_peak2.13_az0.14_maxGyro221.5_thetaSwing48.4
fall/backward_fall/S01_backward_fall_001.csv,S01,fall,1,backward_fall,1,1780731253,654357,320,160,suspected_fall_peak1.07_az0.47_maxGyro78.8_thetaSwing50.5
fall/backward_fall/S01_backward_fall_002.csv,S01,fall,1,backward_fall,2,1780731269,670274,320,160,suspected_fall_peak3.46_az0.25_maxGyro486.9_thetaSwing71.0
fall/backward_fall/S01_backward_fall_003.csv,S01,fall,1,backward_fall,3,1780731293,694172,320,160,suspected_fall_peak2.67_az0.13_maxGyro383.0_thetaSwing41.3
fall/backward_fall/S01_backward_fall_004.csv,S01,fall,1,backward_fall,4,1780731312,713166,320,160,suspected_fall_peak2.11_az0.93_maxGyro511.9_thetaSwing49.1
fall/backward_fall/S01_backward_fall_005.csv,S01,fall,1,backward_fall,5,1780731329,729892,320,160,suspected_fall_peak1.85_az0.17_maxGyro323.6_thetaSwing50.4
fall/backward_fall/S01_backward_fall_006.csv,S01,fall,1,backward_fall,6,1780731348,749019,320,160,suspected_fall_peak3.01_az1.39_maxGyro444.2_thetaSwing59.4
fall/backward_fall/S01_backward_fall_007.csv,S01,fall,1,backward_fall,7,1780731373,774631,320,160,suspected_fall_peak2.30_az0.64_maxGyro269.4_thetaSwing80.0
fall/backward_fall/S01_backward_fall_008.csv,S01,fall,1,backward_fall,8,1780731388,788789,320,160,suspected_fall_peak1.03_az0.52_maxGyro117.7_thetaSwing86.0
fall/backward_fall/S01_backward_fall_009.csv,S01,fall,1,backward_fall,9,1780731410,811226,320,160,suspected_fall_peak2.63_az1.39_maxGyro319.7_thetaSwing39.5
fall/backward_fall/S01_backward_fall_010.csv,S01,fall,1,backward_fall,10,1780731425,826592,320,160,suspected_fall_peak2.37_az0.22_maxGyro116.4_thetaSwing52.0
fall/forward_fall/S01_forward_fall_001.csv,S01,fall,1,forward_fall,1,1780731490,891411,320,160,suspected_fall_peak1.33_az0.97_maxGyro128.4_thetaSwing38.1
fall/forward_fall/S01_forward_fall_002.csv,S01,fall,1,forward_fall,2,1780731507,907749,320,160,suspected_fall_peak1.87_az0.01_maxGyro237.8_thetaSwing44.2
fall/forward_fall/S01_forward_fall_003.csv,S01,fall,1,forward_fall,3,1780731516,916960,320,160,suspected_fall_peak3.46_az2.00_maxGyro307.2_thetaSwing27.7
fall/forward_fall/S01_forward_fall_004.csv,S01,fall,1,forward_fall,4,1780731527,928268,320,160,suspected_fall_peak1.08_az0.59_maxGyro151.5_thetaSwing47.8
fall/forward_fall/S01_forward_fall_005.csv,S01,fall,1,forward_fall,5,1780731539,938665,320,160,suspected_fall_peak1.12_az0.79_maxGyro198.6_thetaSwing52.9
fall/forward_fall/S01_forward_fall_006.csv,S01,fall,1,forward_fall,6,1780731551,951659,320,160,suspected_fall_peak1.44_az1.09_maxGyro158.9_thetaSwing45.7
fall/forward_fall/S01_forward_fall_007.csv,S01,fall,1,forward_fall,7,1780731598,999515,320,160,suspected_fall_peak1.96_az0.23_maxGyro127.8_thetaSwing31.1
fall/forward_fall/S01_forward_fall_008.csv,S01,fall,1,forward_fall,8,1780731611,1012218,320,160,suspected_fall_peak2.19_az0.87_maxGyro348.0_thetaSwing58.9
fall/forward_fall/S01_forward_fall_009.csv,S01,fall,1,forward_fall,9,1780731679,56769,320,160,suspected_fall_peak3.34_az1.02_maxGyro578.2_thetaSwing57.3
fall/forward_fall/S01_forward_fall_010.csv,S01,fall,1,forward_fall,10,1780731691,68249,320,160,suspected_fall_peak0.91_az0.40_maxGyro89.5_thetaSwing32.4
fall/forward_fall/S01_forward_fall_011.csv,S01,fall,1,forward_fall,11,1780731704,81330,320,160,suspected_fall_peak2.63_az0.67_maxGyro319.9_thetaSwing44.6
fall/forward_fall/S01_forward_fall_012.csv,S01,fall,1,forward_fall,12,1780731716,93171,320,160,suspected_fall_peak2.30_az0.80_maxGyro474.5_thetaSwing43.5
fall/forward_fall/S01_forward_fall_013.csv,S01,fall,1,forward_fall,13,1780731735,112327,320,160,suspected_fall_peak2.00_az1.11_maxGyro382.1_thetaSwing71.4
fall/forward_fall/S01_forward_fall_014.csv,S01,fall,1,forward_fall,14,1780731747,124864,320,160,suspected_fall_peak2.52_az1.20_maxGyro504.5_thetaSwing73.5
fall/forward_fall/S01_forward_fall_015.csv,S01,fall,1,forward_fall,15,1780731770,147312,320,160,suspected_fall_peak1.99_az1.12_maxGyro305.1_thetaSwing51.7
fall/forward_fall/S01_forward_fall_016.csv,S01,fall,1,forward_fall,16,1780731783,161050,320,160,suspected_fall_peak2.42_az0.88_maxGyro435.4_thetaSwing56.1
fall/forward_fall/S01_forward_fall_017.csv,S01,fall,1,forward_fall,17,1780731796,173892,320,160,suspected_fall_peak1.11_az0.37_maxGyro236.5_thetaSwing46.4
fall/forward_fall/S01_forward_fall_018.csv,S01,fall,1,forward_fall,18,1780731807,184862,320,160,suspected_fall_peak1.70_az0.57_maxGyro260.9_thetaSwing43.2
fall/forward_fall/S01_forward_fall_019.csv,S01,fall,1,forward_fall,19,1780731820,197152,320,160,suspected_fall_peak2.18_az1.71_maxGyro511.8_thetaSwing77.1
fall/forward_fall/S01_forward_fall_020.csv,S01,fall,1,forward_fall,20,1780731828,205590,320,160,suspected_fall_peak2.20_az1.50_maxGyro328.8_thetaSwing60.8
fall/left_fall/S01_left_fall_001.csv,S01,fall,1,left_fall,1,1780731902,52928,320,160,suspected_fall_peak1.13_az0.35_maxGyro69.6_thetaSwing25.1
fall/left_fall/S01_left_fall_002.csv,S01,fall,1,left_fall,2,1780731920,70664,320,160,suspected_fall_peak2.44_az0.11_maxGyro301.9_thetaSwing54.5
fall/left_fall/S01_left_fall_003.csv,S01,fall,1,left_fall,3,1780731940,91207,320,160,suspected_fall_peak1.18_az0.56_maxGyro102.4_thetaSwing35.2
fall/left_fall/S01_left_fall_004.csv,S01,fall,1,left_fall,4,1780732036,82381,320,160,suspected_fall_peak0.98_az0.40_maxGyro90.2_thetaSwing33.5
fall/left_fall/S01_left_fall_005.csv,S01,fall,1,left_fall,5,1780732058,104104,320,160,suspected_fall_peak1.21_az0.13_maxGyro117.3_thetaSwing33.5
fall/left_fall/S01_left_fall_006.csv,S01,fall,1,left_fall,6,1780732070,116023,320,160,suspected_fall_peak1.33_az0.73_maxGyro145.3_thetaSwing46.5
fall/left_fall/S01_left_fall_007.csv,S01,fall,1,left_fall,7,1780732082,127967,320,160,suspected_fall_peak2.23_az0.67_maxGyro197.1_thetaSwing42.7
fall/left_fall/S01_left_fall_008.csv,S01,fall,1,left_fall,8,1780732092,138475,320,160,suspected_fall_peak2.15_az0.69_maxGyro191.4_thetaSwing23.8
fall/left_fall/S01_left_fall_009.csv,S01,fall,1,left_fall,9,1780732112,158011,320,160,suspected_fall_peak1.29_az0.03_maxGyro98.4_thetaSwing41.5
fall/left_fall/S01_left_fall_010.csv,S01,fall,1,left_fall,10,1780732124,170211,320,160,suspected_fall_peak1.13_az0.17_maxGyro196.9_thetaSwing43.1
fall/left_fall/S01_left_fall_011.csv,S01,fall,1,left_fall,11,1780732197,243478,320,160,suspected_fall_peak3.16_az0.66_maxGyro382.0_thetaSwing64.8
fall/left_fall/S01_left_fall_012.csv,S01,fall,1,left_fall,12,1780732210,256433,320,160,suspected_fall_peak2.13_az0.79_maxGyro362.3_thetaSwing42.5
fall/left_fall/S01_left_fall_013.csv,S01,fall,1,left_fall,13,1780732225,271168,320,160,suspected_fall_peak3.12_az0.03_maxGyro327.5_thetaSwing70.5
fall/left_fall/S01_left_fall_014.csv,S01,fall,1,left_fall,14,1780732240,286378,320,160,suspected_fall_peak2.47_az0.22_maxGyro248.4_thetaSwing53.1
fall/left_fall/S01_left_fall_015.csv,S01,fall,1,left_fall,15,1780732255,301053,320,160,suspected_fall_peak1.45_az0.30_maxGyro153.7_thetaSwing17.3
not_fall/stand_up/S01_stand_up_029.csv,S01,not_fall,0,stand_up,29,1780732259,304749,320,160,suspected_fall_peak1.80_az0.60_maxGyro288.7_thetaSwing53.4
fall/left_fall/S01_left_fall_016.csv,S01,fall,1,left_fall,16,1780732271,316561,320,160,suspected_fall_peak2.36_az0.19_maxGyro355.0_thetaSwing53.9
not_fall/stand_up/S01_stand_up_030.csv,S01,not_fall,0,stand_up,30,1780732278,323924,320,160,suspected_fall_peak2.08_az0.45_maxGyro105.9_thetaSwing38.4
fall/left_fall/S01_left_fall_017.csv,S01,fall,1,left_fall,17,1780732286,332116,320,160,suspected_fall_peak3.46_az0.86_maxGyro539.3_thetaSwing80.7
not_fall/stand_up/S01_stand_up_031.csv,S01,not_fall,0,stand_up,31,1780732290,336432,320,160,suspected_fall_peak2.05_az0.91_maxGyro169.0_thetaSwing60.7
fall/left_fall/S01_left_fall_018.csv,S01,fall,1,left_fall,18,1780732300,346283,320,160,suspected_fall_peak2.23_az0.91_maxGyro311.8_thetaSwing62.6
fall/left_fall/S01_left_fall_019.csv,S01,fall,1,left_fall,19,1780732311,357228,320,160,suspected_fall_peak1.99_az0.55_maxGyro202.8_thetaSwing71.8
fall/left_fall/S01_left_fall_020.csv,S01,fall,1,left_fall,20,1780732316,361959,320,160,suspected_fall_peak1.68_az0.63_maxGyro177.9_thetaSwing37.6
fall/left_fall/S01_left_fall_021.csv,S01,fall,1,left_fall,21,1780732320,365845,320,160,suspected_fall_peak2.11_az0.12_maxGyro123.6_thetaSwing24.3
fall/left_fall/S01_left_fall_022.csv,S01,fall,1,left_fall,22,1780732326,371610,320,160,suspected_fall_peak2.18_az1.16_maxGyro365.7_thetaSwing58.8
fall/right_fall/S01_right_fall_001.csv,S01,fall,1,right_fall,1,1780732339,385448,320,160,suspected_fall_peak1.65_az0.41_maxGyro172.6_thetaSwing42.2
fall/right_fall/S01_right_fall_002.csv,S01,fall,1,right_fall,2,1780732349,395389,320,160,suspected_fall_peak2.63_az0.83_maxGyro400.0_thetaSwing63.2
fall/right_fall/S01_right_fall_003.csv,S01,fall,1,right_fall,3,1780732362,408090,320,160,suspected_fall_peak1.47_az1.14_maxGyro221.8_thetaSwing49.5
fall/right_fall/S01_right_fall_004.csv,S01,fall,1,right_fall,4,1780732379,424538,320,160,suspected_fall_peak2.86_az0.58_maxGyro565.1_thetaSwing56.8
not_fall/stand_up/S01_stand_up_032.csv,S01,not_fall,0,stand_up,32,1780732384,430130,320,160,suspected_fall_peak1.97_az0.53_maxGyro180.8_thetaSwing38.6
fall/right_fall/S01_right_fall_005.csv,S01,fall,1,right_fall,5,1780732492,28493,308,148,hard_fall_peak_2.9g
fall/right_fall/S01_right_fall_006.csv,S01,fall,1,right_fall,6,1780732521,57715,320,160,suspected_fall_peak3.20_az0.06_maxGyro494.3_thetaSwing72.1
fall/right_fall/S01_right_fall_007.csv,S01,fall,1,right_fall,7,1780732526,62331,320,160,suspected_fall_peak1.88_az0.89_maxGyro138.8_thetaSwing50.3
fall/right_fall/S01_right_fall_008.csv,S01,fall,1,right_fall,8,1780732532,66531,320,160,suspected_fall_peak1.01_az0.03_maxGyro11.9_thetaSwing35.3
fall/right_fall/S01_right_fall_009.csv,S01,fall,1,right_fall,9,1780732542,77831,320,160,suspected_fall_peak1.06_az0.49_maxGyro76.7_thetaSwing51.1
fall/right_fall/S01_right_fall_010.csv,S01,fall,1,right_fall,10,1780732554,90091,320,160,suspected_fall_peak1.16_az0.00_maxGyro11.8_thetaSwing32.3
fall/right_fall/S01_right_fall_011.csv,S01,fall,1,right_fall,11,1780732563,99315,320,160,suspected_fall_peak0.43_az0.00_maxGyro0.0_thetaSwing35.3
fall/right_fall/S01_right_fall_012.csv,S01,fall,1,right_fall,12,1780732574,110904,320,160,suspected_fall_peak0.43_az0.00_maxGyro0.0_thetaSwing35.3
fall/right_fall/S01_right_fall_013.csv,S01,fall,1,right_fall,13,1780732580,116552,320,160,suspected_fall_peak0.74_az0.00_maxGyro185.5_thetaSwing0.4
fall/right_fall/S01_right_fall_014.csv,S01,fall,1,right_fall,14,1780732596,132141,320,160,suspected_fall_peak0.74_az0.00_maxGyro185.5_thetaSwing0.4
fall/right_fall/S01_right_fall_015.csv,S01,fall,1,right_fall,15,1780732812,27286,160,0,suspected_fall_peak0.00_az0.00_maxGyro0.0_thetaSwing54.7
fall/right_fall/S01_right_fall_016.csv,S01,fall,1,right_fall,16,1780732981,31692,320,160,suspected_fall_peak2.14_az1.36_maxGyro440.8_thetaSwing53.4
fall/right_fall/S01_right_fall_017.csv,S01,fall,1,right_fall,17,1780733091,80021,320,160,suspected_fall_peak1.89_az0.33_maxGyro212.2_thetaSwing52.5
fall/right_fall/S01_right_fall_018.csv,S01,fall,1,right_fall,18,1780733100,89444,320,160,suspected_fall_peak1.37_az0.26_maxGyro93.0_thetaSwing44.1
fall/right_fall/S01_right_fall_019.csv,S01,fall,1,right_fall,19,1780733110,99544,320,160,suspected_fall_peak0.91_az0.06_maxGyro65.4_thetaSwing19.6
fall/right_fall/S01_right_fall_020.csv,S01,fall,1,right_fall,20,1780733119,108463,320,160,suspected_fall_peak1.39_az0.16_maxGyro191.1_thetaSwing29.6
fall/sit_fall/S01_sit_fall_001.csv,S01,fall,1,sit_fall,1,1780733203,192867,320,160,suspected_fall_peak1.39_az0.70_maxGyro317.4_thetaSwing55.5
fall/sit_fall/S01_sit_fall_002.csv,S01,fall,1,sit_fall,2,1780733227,216055,320,160,suspected_fall_peak2.22_az1.20_maxGyro488.3_thetaSwing56.9
fall/sit_fall/S01_sit_fall_003.csv,S01,fall,1,sit_fall,3,1780733235,224996,320,160,suspected_fall_peak1.67_az0.18_maxGyro113.6_thetaSwing34.5
fall/sit_fall/S01_sit_fall_004.csv,S01,fall,1,sit_fall,4,1780733240,229042,320,160,suspected_fall_peak2.25_az0.08_maxGyro347.8_thetaSwing51.4
fall/sit_fall/S01_sit_fall_005.csv,S01,fall,1,sit_fall,5,1780733273,262917,320,160,suspected_fall_peak2.01_az0.03_maxGyro277.2_thetaSwing17.3
fall/sit_fall/S01_sit_fall_006.csv,S01,fall,1,sit_fall,6,1780733309,298872,320,160,suspected_fall_peak1.93_az0.57_maxGyro280.0_thetaSwing41.9
fall/sit_fall/S01_sit_fall_006.csv,S01,fall,1,sit_fall,6,1780733335,324160,320,160,suspected_fall_peak1.86_az1.51_maxGyro282.7_thetaSwing63.9
fall/sit_fall/S01_sit_fall_007.csv,S01,fall,1,sit_fall,7,1780733362,351955,320,160,suspected_fall_peak2.88_az0.25_maxGyro312.5_thetaSwing43.5
fall/sit_fall/S01_sit_fall_008.csv,S01,fall,1,sit_fall,8,1780733395,384132,320,160,suspected_fall_peak1.71_az0.41_maxGyro114.9_thetaSwing13.3
fall/sit_fall/S01_sit_fall_009.csv,S01,fall,1,sit_fall,9,1780733400,389010,320,160,suspected_fall_peak1.37_az0.39_maxGyro58.8_thetaSwing36.1
fall/sit_fall/S01_sit_fall_010.csv,S01,fall,1,sit_fall,10,1780733450,439681,320,160,suspected_fall_peak2.35_az1.59_maxGyro390.7_thetaSwing63.2
fall/sit_fall/S01_sit_fall_011.csv,S01,fall,1,sit_fall,11,1780733466,455501,320,160,suspected_fall_peak1.63_az1.10_maxGyro123.2_thetaSwing64.8
fall/sit_fall/S01_sit_fall_012.csv,S01,fall,1,sit_fall,12,1780733484,473102,320,160,suspected_fall_peak1.28_az0.37_maxGyro198.5_thetaSwing75.6
fall/sit_fall/S01_sit_fall_013.csv,S01,fall,1,sit_fall,13,1780733493,482883,320,160,suspected_fall_peak2.33_az0.06_maxGyro259.7_thetaSwing73.1
fall/sit_fall/S01_sit_fall_014.csv,S01,fall,1,sit_fall,14,1780733498,487590,320,160,suspected_fall_peak1.29_az0.07_maxGyro165.4_thetaSwing50.8
fall/sit_fall/S01_sit_fall_015.csv,S01,fall,1,sit_fall,15,1780733525,514328,320,160,suspected_fall_peak1.84_az0.00_maxGyro105.8_thetaSwing23.6
fall/sit_fall/S01_sit_fall_016.csv,S01,fall,1,sit_fall,16,1780733589,41487,320,160,suspected_fall_peak2.02_az0.30_maxGyro137.8_thetaSwing43.9
fall/sit_fall/S01_sit_fall_017.csv,S01,fall,1,sit_fall,17,1780733603,55747,320,160,suspected_fall_peak2.07_az0.64_maxGyro230.8_thetaSwing45.2
fall/sit_fall/S01_sit_fall_018.csv,S01,fall,1,sit_fall,18,1780733624,76629,320,160,suspected_fall_peak1.71_az0.01_maxGyro60.6_thetaSwing15.4
fall/sit_fall/S01_sit_fall_019.csv,S01,fall,1,sit_fall,19,1780733641,93054,320,160,suspected_fall_peak1.65_az0.26_maxGyro186.8_thetaSwing28.4
fall/sit_fall/S01_sit_fall_020.csv,S01,fall,1,sit_fall,20,1780733663,115331,320,160,suspected_fall_peak1.65_az0.02_maxGyro135.0_thetaSwing20.5
fall/sit_fall/S01_sit_fall_021.csv,S01,fall,1,sit_fall,21,1780733680,132827,320,160,suspected_fall_peak1.75_az1.11_maxGyro235.7_thetaSwing32.0
not_fall/stand_up/S01_stand_up_033.csv,S01,not_fall,0,stand_up,33,1780733689,141826,320,160,suspected_fall_peak2.14_az0.06_maxGyro256.2_thetaSwing75.0
fall/sit_fall/S01_sit_fall_022.csv,S01,fall,1,sit_fall,22,1780733696,148880,320,160,suspected_fall_peak2.06_az0.80_maxGyro271.6_thetaSwing57.4
fall/sit_fall/S01_sit_fall_023.csv,S01,fall,1,sit_fall,23,1780733707,159153,320,160,suspected_fall_peak1.55_az0.49_maxGyro139.0_thetaSwing38.7
fall/sit_fall/S01_sit_fall_024.csv,S01,fall,1,sit_fall,24,1780733712,164418,320,160,suspected_fall_peak3.06_az1.68_maxGyro413.2_thetaSwing84.9
not_fall/walk/S01_walk_023.csv,S01,not_fall,0,walk,23,1780740427,31946,320,160,suspected_fall_peak1.54_az0.13_maxGyro137.7_thetaSwing10.7
not_fall/run/S01_run_024.csv,S01,not_fall,0,run,24,1780740430,35803,320,160,suspected_fall_peak1.84_az0.10_maxGyro65.4_thetaSwing26.3
not_fall/other/S01_other_004.csv,S01,not_fall,0,other,4,1780740459,64576,320,160,suspected_fall_peak1.53_az1.00_maxGyro84.9_thetaSwing12.1
not_fall/other/S01_other_005.csv,S01,not_fall,0,other,5,1780740463,68378,320,160,suspected_fall_peak1.71_az0.90_maxGyro221.0_thetaSwing52.2
not_fall/other/S01_other_006.csv,S01,not_fall,0,other,6,1780740483,88279,320,160,suspected_fall_peak1.89_az0.00_maxGyro115.2_thetaSwing35.6
not_fall/other/S01_other_007.csv,S01,not_fall,0,other,7,1780740490,95778,320,160,suspected_fall_peak2.07_az0.24_maxGyro85.2_thetaSwing16.5
not_fall/other/S01_other_008.csv,S01,not_fall,0,other,8,1780740495,100190,320,160,suspected_fall_peak1.92_az0.18_maxGyro165.0_thetaSwing47.5
not_fall/other/S01_other_009.csv,S01,not_fall,0,other,9,1780740499,103951,320,160,suspected_fall_peak1.72_az0.07_maxGyro83.6_thetaSwing33.8
not_fall/other/S01_other_010.csv,S01,not_fall,0,other,10,1780740521,125979,320,160,suspected_fall_peak1.56_az0.04_maxGyro106.1_thetaSwing10.0
not_fall/other/S01_other_011.csv,S01,not_fall,0,other,11,1780740551,156397,320,160,suspected_fall_peak1.62_az0.08_maxGyro140.1_thetaSwing15.7
not_fall/other/S01_other_012.csv,S01,not_fall,0,other,12,1780740561,166729,320,160,suspected_fall_peak1.76_az0.15_maxGyro56.5_thetaSwing8.3
not_fall/other/S01_other_013.csv,S01,not_fall,0,other,13,1780740571,176561,320,160,suspected_fall_peak2.06_az0.23_maxGyro119.3_thetaSwing28.0
not_fall/other/S01_other_014.csv,S01,not_fall,0,other,14,1780740585,189808,320,160,suspected_fall_peak1.97_az0.29_maxGyro133.5_thetaSwing39.6
not_fall/other/S01_other_015.csv,S01,not_fall,0,other,15,1780740614,218838,320,160,suspected_fall_peak1.80_az0.40_maxGyro92.4_thetaSwing35.7
not_fall/other/S01_other_016.csv,S01,not_fall,0,other,16,1780740666,270943,320,160,suspected_fall_peak2.05_az0.75_maxGyro305.0_thetaSwing68.6
not_fall/other/S01_other_017.csv,S01,not_fall,0,other,17,1780740681,284400,320,160,suspected_fall_peak2.01_az0.08_maxGyro127.4_thetaSwing24.1
not_fall/other/S01_other_018.csv,S01,not_fall,0,other,18,1780740697,299859,320,160,suspected_fall_peak1.81_az0.18_maxGyro115.7_thetaSwing40.5
not_fall/other/S01_other_019.csv,S01,not_fall,0,other,19,1780740700,304934,320,160,suspected_fall_peak1.89_az0.28_maxGyro94.3_thetaSwing21.6
not_fall/other/S01_other_020.csv,S01,not_fall,0,other,20,1780740707,312449,320,160,suspected_fall_peak1.65_az0.05_maxGyro121.4_thetaSwing19.4
not_fall/other/S01_other_021.csv,S01,not_fall,0,other,21,1780740719,323967,320,160,suspected_fall_peak1.84_az0.40_maxGyro148.4_thetaSwing22.7
not_fall/other/S01_other_022.csv,S01,not_fall,0,other,22,1780740734,339664,320,160,suspected_fall_peak1.66_az0.28_maxGyro130.0_thetaSwing29.9
not_fall/other/S01_other_023.csv,S01,not_fall,0,other,23,1780740740,345528,320,160,suspected_fall_peak2.24_az0.38_maxGyro221.9_thetaSwing68.3
not_fall/other/S01_other_024.csv,S01,not_fall,0,other,24,1780740751,356100,320,160,suspected_fall_peak2.17_az0.73_maxGyro233.2_thetaSwing78.2
not_fall/other/S01_other_025.csv,S01,not_fall,0,other,25,1780740757,361901,320,160,suspected_fall_peak2.17_az0.07_maxGyro281.1_thetaSwing62.8
not_fall/other/S01_other_026.csv,S01,not_fall,0,other,26,1780740761,366037,320,160,suspected_fall_peak1.67_az0.44_maxGyro120.9_thetaSwing26.7
not_fall/other/S01_other_027.csv,S01,not_fall,0,other,27,1780740770,375430,320,160,suspected_fall_peak1.69_az0.14_maxGyro90.6_thetaSwing34.3
not_fall/other/S01_other_028.csv,S01,not_fall,0,other,28,1780740774,379796,320,160,suspected_fall_peak1.70_az0.21_maxGyro142.9_thetaSwing26.5
not_fall/other/S01_other_029.csv,S01,not_fall,0,other,29,1780740780,385252,320,160,suspected_fall_peak1.83_az0.06_maxGyro101.7_thetaSwing24.5
not_fall/other/S01_other_030.csv,S01,not_fall,0,other,30,1780740787,392144,320,160,suspected_fall_peak1.68_az0.13_maxGyro163.7_thetaSwing37.2
not_fall/other/S01_other_031.csv,S01,not_fall,0,other,31,1780740811,416484,320,160,suspected_fall_peak1.57_az0.89_maxGyro227.2_thetaSwing68.2
not_fall/other/S01_other_032.csv,S01,not_fall,0,other,32,1780740828,433112,320,160,suspected_fall_peak1.75_az0.88_maxGyro216.9_thetaSwing60.3
not_fall/other/S01_other_033.csv,S01,not_fall,0,other,33,1780740835,440245,320,160,suspected_fall_peak2.02_az0.75_maxGyro241.3_thetaSwing50.0
